recall_id,clause_id,clause_text
5b119f161e55760001b9daac,22,and find a bear for them to take back with them.
5b119f161e55760001b9daac,23,Farm boy got the highest card
5b119f161e55760001b9daac,24,"so had to go out looking for a bear,"
5b119f161e55760001b9daac,25,even though he hadnt wanted to go on the trip at all in the first place!
5b119f161e55760001b9daac,26,"He had an old gun from the cabin with him,"
5b119f161e55760001b9daac,27,and eventually came across a bear.
5b119f161e55760001b9daac,28,He turned to shoot the bear
5b119f161e55760001b9daac,29,and had actually forgotten to load the gun!
5b119f161e55760001b9daac,30,"He started running as the bear chased him down,"
5b119f161e55760001b9daac,31,as fast as he could run to try and get back to the cabin.
5b119f161e55760001b9daac,32,"He shouted out for the other guys to open the door,"
5b119f161e55760001b9daac,33,and as he got to the door he stepped aside
5b119f161e55760001b9daac,34,and the bear ran into the cabin where the guys were.
5b119f161e55760001b9daac,35,He closed the door on them!
5b119f161e55760001b9daac,36,"He said he has not been asked on a hunting trip ever since,"
5b119f161e55760001b9daac,37,and this was 30+ years ago now.
6671897ccb0249a1474a5656,1,"I met my friends in 1949,"
6671897ccb0249a1474a5656,2,before that at school actually.
6671897ccb0249a1474a5656,3,I grew up on a farm
6671897ccb0249a1474a5656,4,and the other 3 were city boys.
6671897ccb0249a1474a5656,5,We were all macho
6671897ccb0249a1474a5656,6,and the other 3 liked coming over to the farm
6671897ccb0249a1474a5656,7,and go hunting.
6671897ccb0249a1474a5656,8,I didn¡¯t like hunting
6671897ccb0249a1474a5656,9,but I went with them because I was part of the group.
6671897ccb0249a1474a5656,10,One of them suggested going north
6671897ccb0249a1474a5656,11,"and bear hunting,"
6671897ccb0249a1474a5656,12,I really didn¡¯t want to
6671897ccb0249a1474a5656,13,but I left them talk me into it.
6671897ccb0249a1474a5656,14,We all went up
6671897ccb0249a1474a5656,15,and ended up changing our minds because it was spooky up there.
6671897ccb0249a1474a5656,16,Eventually we decided we couldn¡¯t go home without a bear.
6671897ccb0249a1474a5656,17,I got the high card
6671897ccb0249a1474a5656,18,and had to go bear hunting.
6671897ccb0249a1474a5656,19,I found one
6671897ccb0249a1474a5656,20,but forgot to load the gun
6671897ccb0249a1474a5656,21,so I started running
6671897ccb0249a1474a5656,22,and it chased me to the cabin!
6671897ccb0249a1474a5656,23,I shouted ¡®OPEN THE DOOR¡¯
6671897ccb0249a1474a5656,24,"and they did,"
6671897ccb0249a1474a5656,25,I ran as fast as I could
6671897ccb0249a1474a5656,26,"and they opened the door,"
6671897ccb0249a1474a5656,27,the bear ran in
6671897ccb0249a1474a5656,28,and I went left.
6671897ccb0249a1474a5656,29,"I shouted ¡®there you go boys, he¡¯s in there, you skin it and I¡¯ll go get another one¡¯"
6671897ccb0249a1474a5656,30,they never asked me to go hunting again.
665c7ba6b596a3558adbf2ec,1,A story about a man and his three friends who he first met in 1949.
665c7ba6b596a3558adbf2ec,2,He recalls how they ended up going to the same college and their hunting trip.
665c7ba6b596a3558adbf2ec,3,He grew up on a farm but he never really liked the outdoors.
665c7ba6b596a3558adbf2ec,4,"His friends liked hunting for squirrels, which he never liked but he just went with them cause he didn't want to be left out."
665c7ba6b596a3558adbf2ec,5,"They came up with the idea to go and hunt for bears in Canada, which he also went along with."
665c7ba6b596a3558adbf2ec,6,They stayed in the cabin for three or four days cause they were too scared to go outside of the cabin.
665c7ba6b596a3558adbf2ec,7,"One of his friends spoke up and said, 'they couldn't go back empty-handed because the locals would talk about them not bringing back a bear'."
665c7ba6b596a3558adbf2ec,8,They decided to play a game of cards to decide who would go out and hunt the bear.
665c7ba6b596a3558adbf2ec,9,The man picked the hunt card and he ventured out to hunt down a bear.
665c7ba6b596a3558adbf2ec,10,"When he came across a bear, he realised that his gun was unloaded so he ran towards the cabin and shouted for his friends to open the door to the cabin."
665c7ba6b596a3558adbf2ec,11,He ran inside and told them that he did his part and his friends should do theirs.
665c7ba6b596a3558adbf2ec,12,It has been 50 years since the incident and none of his friends have ever talked about hunting again.
563a76bfbe9cac0005aab326,1,The story is set in 1949
563a76bfbe9cac0005aab326,2,the narrator met his friends at the same school
563a76bfbe9cac0005aab326,3,but they were from different backgrounds
563a76bfbe9cac0005aab326,4,as he grew up on a farm
563a76bfbe9cac0005aab326,5,and they didn't.
563a76bfbe9cac0005aab326,6,They would come to the farm to hunt rabbits and squirrels
563a76bfbe9cac0005aab326,7,but the narrator wasn't so keen on this
563a76bfbe9cac0005aab326,8,but just went along with it.
563a76bfbe9cac0005aab326,9,Time went by
563a76bfbe9cac0005aab326,10,and the friends came up with the idea of going to Canada to hunt a bear.
563a76bfbe9cac0005aab326,11,Again the narrator wasn't keen
563a76bfbe9cac0005aab326,12,but was persuaded to go.
563a76bfbe9cac0005aab326,13,"They flew to Canada,"
563a76bfbe9cac0005aab326,14,took kayaks across the lake
563a76bfbe9cac0005aab326,15,and got to a cabin.
563a76bfbe9cac0005aab326,16,"They felt the place they were in was too spooky,"
563a76bfbe9cac0005aab326,17,none of them wanted to go out hunting in the end.
563a76bfbe9cac0005aab326,18,They stayed in for 3-4 days.
563a76bfbe9cac0005aab326,19,In the end they discussed how they would be mocked for not bringing a bear back
563a76bfbe9cac0005aab326,20,so split cards to see who should go hunting for one.
563a76bfbe9cac0005aab326,21,The narrator was chosen.
563a76bfbe9cac0005aab326,22,"He went out,"
563a76bfbe9cac0005aab326,23,saw a huge bear
563a76bfbe9cac0005aab326,24,but had forgotten to load his gun
563a76bfbe9cac0005aab326,25,so he ran away towards the cabin.
563a76bfbe9cac0005aab326,26,He yelled for the friends to open the door because he had a bear
563a76bfbe9cac0005aab326,27,and they did
563a76bfbe9cac0005aab326,28,but instead of going in he dashed to one side
563a76bfbe9cac0005aab326,29,and the bear went in the cabin.
563a76bfbe9cac0005aab326,30,They never forgot he had delivered a bear as agreed.
668936b212cea5becb2cf810,1,It was a story in the year 1949 about a guy who made friends in school.
668936b212cea5becb2cf810,2,These friends all loved hunting but him being someone raised to farm he didn't much love hunting and all.
668936b212cea5becb2cf810,3,So after school his friends decided to travel to Canada to go bear hunting.
668936b212cea5becb2cf810,4,"He didn't really like that idea but since he has been part of that group, they talked him into it."
668936b212cea5becb2cf810,5,"They got to Canada, landed on a lake took canoes and paddled about a day and half and backpacked for about five hundred miles too til they got to their cabin they had rented."
668936b212cea5becb2cf810,6,The place was way spooky that they forgot they had come to hunt bears rather they played cards and this went on for about 3 days where one of them came up with the idea they really had to go hunt a bear because they couldn't go home empty handed.
668936b212cea5becb2cf810,7,A decision was made about the person with the highest number of card going to hunt the bear and the remaining will butcher skin and pack him up.
668936b212cea5becb2cf810,8,Obviously he was the guy who ended up with the highest number.
668936b212cea5becb2cf810,9,He took an old turkey gun and set of the woods to hunt.
668936b212cea5becb2cf810,10,"He came across a big old looking bear and when he was ready to fire, the gun didn't because he had failed to load it back then."
668936b212cea5becb2cf810,11,"He had no other choice than to run, and by doing so the bear chased him all the way to the cabin where he screamed and shouted for them to let him in."
668936b212cea5becb2cf810,12,"Alas he got in and closed the door where he told his friends, there is your bear, you asked for it and i have done my part, now you guys go do your part."
668936b212cea5becb2cf810,13,All this happened thirty years ago and since then he hasn't been asked by his friends to go hunting again with them.
6658c7edb546329c14e47569,1,It was 1949
6658c7edb546329c14e47569,2,and he lived on a farm.
6658c7edb546329c14e47569,3,His friends liked to come to the farm
6658c7edb546329c14e47569,4,and hunt for rabbits.
6658c7edb546329c14e47569,5,They decided to go on holiday to Canada
6658c7edb546329c14e47569,6,to try and hunt bears.
6658c7edb546329c14e47569,7,The narrator didn't like hunting
6658c7edb546329c14e47569,8,but went on the holiday anyway.
6658c7edb546329c14e47569,9,They got a plane to Fort Wayne
6658c7edb546329c14e47569,10,and then had to canoe for a long time to get to the cabin.
6658c7edb546329c14e47569,11,The cabin was very spooky in the forest
6658c7edb546329c14e47569,12,and nobody wanted to go hunting anymore.
6658c7edb546329c14e47569,13,They sorted out all their groceries when they arrived.
6658c7edb546329c14e47569,14,"They stayed in the cabin for 3 to 4 days playing cards,"
6658c7edb546329c14e47569,15,and never ventured out at night.
6658c7edb546329c14e47569,16,"On the last day, they realised that they would have to hunt for a bear"
6658c7edb546329c14e47569,17,because otherwise people back home would tease them.
6658c7edb546329c14e47569,18,So they decided to play a card game to decide who would go out hunting.
6658c7edb546329c14e47569,19,"The narrator drew the highest card,"
6658c7edb546329c14e47569,20,so he had to go hunting.
6658c7edb546329c14e47569,21,He took his gun
6658c7edb546329c14e47569,22,and searched for a long time without seeing a bear.
6658c7edb546329c14e47569,23,Then he saw the biggest bear he'd ever seen.
6658c7edb546329c14e47569,24,He'd never seen a bear that big in pictures.
6658c7edb546329c14e47569,25,He went to shoot the bear
6658c7edb546329c14e47569,26,but realised his gun didn't have any bullets in it.
6658c7edb546329c14e47569,27,"His only choice was to run away from the bear,"
6658c7edb546329c14e47569,28,but the bear was very fast.
6658c7edb546329c14e47569,29,He used to be fast at running
6658c7edb546329c14e47569,30,but now he couldn't run faster than the bear.
6658c7edb546329c14e47569,31,He got near the cabin
6658c7edb546329c14e47569,32,and shouted "Open the door".
6658c7edb546329c14e47569,33,His friends opened the door
6658c7edb546329c14e47569,34,and he managed to get into the house.
6658c7edb546329c14e47569,35,The bear was killed
6658c7edb546329c14e47569,36,and all his friends celebrated him.
6658c7edb546329c14e47569,37,They never went hunting together again.
603659d5c391045d1e4b332b,1,This is a story about some college friends.
603659d5c391045d1e4b332b,2,I got acquainted with some guys in college.
603659d5c391045d1e4b332b,3,These guys loved to hunt... rabbits and deers and things.
603659d5c391045d1e4b332b,4,"I am not the hunting type, but I usually went with them and entertained those ideas."
603659d5c391045d1e4b332b,5,"Eventually, they started talking about hunting a bear, and finally convinced me to go with them."
603659d5c391045d1e4b332b,6,"I was totally talked into going, even though I did not want to."
603659d5c391045d1e4b332b,7,"Well, we travelled up north canada into some woods to hunt bears."
603659d5c391045d1e4b332b,8,"The group of us canoed up into the woods as far as we could go, and then backpacked the ret of the way... what felt like 500 miles... to a cabin that they rented."
603659d5c391045d1e4b332b,9,"It was a really spooky place, and when we were there no one felt like actually going out and hunting."
603659d5c391045d1e4b332b,10,"We ended up sleeping, eating and playing cards for three or four days."
603659d5c391045d1e4b332b,11,"On the fourth or fifth day, one guy piped up and said that we better not go home empty handed when everyone knew that we were coming to hunt some bears."
603659d5c391045d1e4b332b,12,If we went home empty handed we would never hear the end of it.
603659d5c391045d1e4b332b,13,"So we all decided that we would draw cards, and whoever got the highest would go out and hunt the bear, and the others would skin it and cut it into chunks to take home."
603659d5c391045d1e4b332b,14,Guess who drew the highest card... the guy who DIDN'T EVEN WANT TO BE THERE IN THE FIRST PLACE.
603659d5c391045d1e4b332b,15,But I had agreed to play the game.
603659d5c391045d1e4b332b,16,So I took the gun and went out.
603659d5c391045d1e4b332b,17,It felt like I had walked for hours and hours in those woods and found nothing.
603659d5c391045d1e4b332b,18,"Eventually, I heard a noice behind me, I turned and saw the biggest bear I had ever seen."
603659d5c391045d1e4b332b,19,I had never even seen a bear that big in a PICTURE.
603659d5c391045d1e4b332b,20,And that old bear was not happy that I was in his territory.
603659d5c391045d1e4b332b,21,"The only thing I could do was turn around and run run run, but that old bear was fast."
603659d5c391045d1e4b332b,22,He was right on my tail.
603659d5c391045d1e4b332b,23,"When the cabin was in sight I started yelling ""Open the door, open the door"", with the bear hot on my tail."
603659d5c391045d1e4b332b,24,"The guys opened the door, but before going in I quickly turned to the left, but the bear went straight inside."
603659d5c391045d1e4b332b,25,I closed the door and shouted THERE YOU HAVE YOUR BEAR.
603659d5c391045d1e4b332b,26,"This story was thirty years ago, and who wouldve guessed that I have never been invited to go hunting with them again."
5eb12f8510e0ce205e7b25c7,1,"The narrator made some friends during his high school years when they were in the athletics clubs,"
5eb12f8510e0ce205e7b25c7,2,"and they ended up attending the same college, together."
5eb12f8510e0ce205e7b25c7,3,"The friends would often visit the narrator,"
5eb12f8510e0ce205e7b25c7,4,who lived on a farm.
5eb12f8510e0ce205e7b25c7,5,They'd go hunting during those trips.
5eb12f8510e0ce205e7b25c7,6,"Many years later, one of them suggested they fly to Canada and hunt down a bear."
5eb12f8510e0ce205e7b25c7,7,"So, they make the trip,"
5eb12f8510e0ce205e7b25c7,8,"which includes a flight a long hike to their cabin in the woods,"
5eb12f8510e0ce205e7b25c7,9,"but by the time they get there, nobody is really in the mood to hunt bears"
5eb12f8510e0ce205e7b25c7,10,"(especially the narrator, who wasn't interested in hunting, anyway)."
5eb12f8510e0ce205e7b25c7,11,"However, after a few days of just staying in the cabin, they realise that they'd need some kind of evidence that they'd been hunting bears to bring back home,"
5eb12f8510e0ce205e7b25c7,12,as they'd been bragging to all their other friends and families about it.
5eb12f8510e0ce205e7b25c7,13,"So, they decide to draw cards in order to determine which one of the group had to go out and hunt the bear, alone;"
5eb12f8510e0ce205e7b25c7,14,the narrator ends up having to do it.
5eb12f8510e0ce205e7b25c7,15,"So, he takes his gun"
5eb12f8510e0ce205e7b25c7,16,"and makes his way out into the woods,"
5eb12f8510e0ce205e7b25c7,17,where he eventually finds an enormous bear.
5eb12f8510e0ce205e7b25c7,18,"Unfortunately, he had forgotten to load the gun before going out,"
5eb12f8510e0ce205e7b25c7,19,and ends up running for his life as the bear chases him all the way back to the cabin.
5eb12f8510e0ce205e7b25c7,20,He gets his friends to open the door
5eb12f8510e0ce205e7b25c7,21,"and, if I recall correctly, he seems to instead lure the bear inside while he stays outside,"
5eb12f8510e0ce205e7b25c7,22,leaving his friends to kill and skin it.
5eb12f8510e0ce205e7b25c7,23,It's implied that everyone survived the ordeal.
62d138e361857aef127c9e8b,1,The individual became friends with 3 other people in 1949.
62d138e361857aef127c9e8b,2,They were all athletic people from different schools.
62d138e361857aef127c9e8b,3,They were all aware of the other before joining the same school.
62d138e361857aef127c9e8b,4,They became friends.
62d138e361857aef127c9e8b,5,The individual lived on a farm.
62d138e361857aef127c9e8b,6,The others were from the city.
62d138e361857aef127c9e8b,7,They wanted to go hunting.
62d138e361857aef127c9e8b,8,Initially they hunted squirrels.
62d138e361857aef127c9e8b,9,The storyteller didn't really care for this.
62d138e361857aef127c9e8b,10,He was used to this compared to the others.
62d138e361857aef127c9e8b,11,He wanted to fit in.
62d138e361857aef127c9e8b,12,They decided some years later to go bear hunting.
62d138e361857aef127c9e8b,13,The storyteller didn't want to go.
62d138e361857aef127c9e8b,14,He got roped into it.
62d138e361857aef127c9e8b,15,None wanted to actually hunt a bear.
62d138e361857aef127c9e8b,16,They decided to play a game to see who would.
62d138e361857aef127c9e8b,17,The reluctant storyteller was chosen.
62d138e361857aef127c9e8b,18,They found a bear.
62d138e361857aef127c9e8b,19,The gun wasn't loaded.
62d138e361857aef127c9e8b,20,They ran back to the cabin.
62d138e361857aef127c9e8b,21,They dodged the chasing bear.
62d138e361857aef127c9e8b,22,The bear ended up in the cabin with the others.
62d138e361857aef127c9e8b,23,The storyteller hasn't been invited to go hunting since.
665ae45b40ab88f807fbb981,1,"Four friends from school (the narrator from the farm and 3 from the city), who were athletes, decided to go to Canada to hunt bear"
665ae45b40ab88f807fbb981,2,"but they didn't actually hunt bear at first for reasons I forget,"
665ae45b40ab88f807fbb981,3,spooky cabin or something.
665ae45b40ab88f807fbb981,4,Just played cards instead.
665ae45b40ab88f807fbb981,5,Because they fear others they decided they should return with a dead bear
665ae45b40ab88f807fbb981,6,so using a high card decider the narrator who didn't want to do any of this got the metaphorical short straw.
665ae45b40ab88f807fbb981,7,"He found an old bear,"
665ae45b40ab88f807fbb981,8,took a shot with an unloaded gun
665ae45b40ab88f807fbb981,9,and they did the thing you must never ever do and that is run away from a bear.
665ae45b40ab88f807fbb981,10,He ran to the cabin
665ae45b40ab88f807fbb981,11,and I can't remember how it ends.
5ea040075511b505cf6ec1eb,1,There were 4 boys
5ea040075511b505cf6ec1eb,2,who started and finished schooling together.
5ea040075511b505cf6ec1eb,3,One lived on a farm
5ea040075511b505cf6ec1eb,4,and 3 were city boys.
5ea040075511b505cf6ec1eb,5,During their younger years the city boys spent a lot of time visiting the farm
5ea040075511b505cf6ec1eb,6,and hunting for rabbits and squirrels.
5ea040075511b505cf6ec1eb,7,They all enjoyed the outdoor life.
5ea040075511b505cf6ec1eb,8,Long after they left school the city boys decided it would be a good idea to go to Canada to hunt bear.
5ea040075511b505cf6ec1eb,9,"The farm boy wasn't at all keen,"
5ea040075511b505cf6ec1eb,10,but was persuaded to go.
5ea040075511b505cf6ec1eb,11,"The travelling took a long time by plane, canoe and a 500 mile walk to the north woods."
5ea040075511b505cf6ec1eb,12,They stayed in a cabin
5ea040075511b505cf6ec1eb,13,"but decided they really didn't want to shoot a bear,"
5ea040075511b505cf6ec1eb,14,"so they spent time eating, sleeping and playing cards."
5ea040075511b505cf6ec1eb,15,However it was decided that one of them should shoot a bear
5ea040075511b505cf6ec1eb,16,because everyone back home would expect them to come back with a trophy.
5ea040075511b505cf6ec1eb,17,They drew cards
5ea040075511b505cf6ec1eb,18,and the farm boy got the highest card
5ea040075511b505cf6ec1eb,19,and went out with his gun.
5ea040075511b505cf6ec1eb,20,A very large brown bear rose up in front of him
5ea040075511b505cf6ec1eb,21,"but although he took a shot, his gun wasn't loaded,"
5ea040075511b505cf6ec1eb,22,so he ran back to the hut
5ea040075511b505cf6ec1eb,23,and yelled at his friend to open the door
5ea040075511b505cf6ec1eb,24,"as he got there, he swerved to the right"
5ea040075511b505cf6ec1eb,25,and the bear ran into the cabin.
5ea040075511b505cf6ec1eb,26,Funnily enough his friends haven't invited to go shooting with them since!!!
660da4ba5e59df1fdae56a54,1,A guy met his friends in college in 1949.
660da4ba5e59df1fdae56a54,2,There were four of them (including the protagonist).
660da4ba5e59df1fdae56a54,3,They were all city-boy jocks.
660da4ba5e59df1fdae56a54,4,He worked on the farm.
660da4ba5e59df1fdae56a54,5,They used to come to the farm and hunt.
660da4ba5e59df1fdae56a54,6,He didn't like it so much.
660da4ba5e59df1fdae56a54,7,He was used to it.
660da4ba5e59df1fdae56a54,8,They went from Fort Wayne to North Canada (which was a long journey) to go bear hunting.
660da4ba5e59df1fdae56a54,9,"Once they finished their journey, they spent three days playing cards."
660da4ba5e59df1fdae56a54,10,Nobody wanted to hunt.
660da4ba5e59df1fdae56a54,11,It was spooky.
660da4ba5e59df1fdae56a54,12,They drew cards to see who would hunt.
660da4ba5e59df1fdae56a54,13,It was the protagonist.
660da4ba5e59df1fdae56a54,14,He went to the woods.
660da4ba5e59df1fdae56a54,15,He found a bear.
660da4ba5e59df1fdae56a54,16,But he had forgotten to load his gun.
660da4ba5e59df1fdae56a54,17,The bear chased him back to the cabin.
660da4ba5e59df1fdae56a54,18,His friends saved him.
5fb2727f2942a58418fd0d2b,1,It happened in 1959 when they became friends.
5fb2727f2942a58418fd0d2b,2,They all lived in the city
5fb2727f2942a58418fd0d2b,3,and the one guy lived on the farm.
5fb2727f2942a58418fd0d2b,4,Initially they all went to different schools
5fb2727f2942a58418fd0d2b,5,and were good in athletics.
5fb2727f2942a58418fd0d2b,6,Then they all united in the same school.
5fb2727f2942a58418fd0d2b,7,The three guys were fascinated about farm life
5fb2727f2942a58418fd0d2b,8,and would always visit the farm.
5fb2727f2942a58418fd0d2b,9,The guy that lived on the farm was not keen on hunting bunnies and deer.
5fb2727f2942a58418fd0d2b,10,They decided to go bear hunting
5fb2727f2942a58418fd0d2b,11,but the guy on the farm was not interested in any bear hunting
5fb2727f2942a58418fd0d2b,12,but agreed to go.
5fb2727f2942a58418fd0d2b,13,They went on a canoe for several hours
5fb2727f2942a58418fd0d2b,14,until they reached Noor wood Canada as far as they could go.
5fb2727f2942a58418fd0d2b,15,They then hiked to the cabin.
5fb2727f2942a58418fd0d2b,16,"For several days they ate, sang and slept"
5fb2727f2942a58418fd0d2b,17,and no one wanted to go bear hunting.
5fb2727f2942a58418fd0d2b,18,Then they decided that people will be expecting a bear
5fb2727f2942a58418fd0d2b,19,so they cut the cards
5fb2727f2942a58418fd0d2b,20,and the one with the highest card would go out and find a bear.
5fb2727f2942a58418fd0d2b,21,The guy on the farm had to go bear hunting.
5fb2727f2942a58418fd0d2b,22,He went out into the woods
5fb2727f2942a58418fd0d2b,23,and couldn't see a bear
5fb2727f2942a58418fd0d2b,24,but then heard a noise
5fb2727f2942a58418fd0d2b,25,and he turned around to find the oldest bear.
5fb2727f2942a58418fd0d2b,26,He pointed his rifle
5fb2727f2942a58418fd0d2b,27,and took a shot
5fb2727f2942a58418fd0d2b,28,but that turkey gun was not loaded.
5fb2727f2942a58418fd0d2b,29,The bear started running after him.
5fb2727f2942a58418fd0d2b,30,He ran to the cabin.
5fb2727f2942a58418fd0d2b,31,He took a left
5fb2727f2942a58418fd0d2b,32,and the bear took a right.
5fb2727f2942a58418fd0d2b,33,He shut the door
5fb2727f2942a58418fd0d2b,34,"and told the boys, here is the bear."
5fb2727f2942a58418fd0d2b,35,They need to cut and skin the bear.
5fb2727f2942a58418fd0d2b,36,This happened thirty years ago.
5fb2727f2942a58418fd0d2b,37,No one went bear hunting again.
667889a03a2f652ce630b4bd,1,The story is about a man and three friends who met before 1949.
667889a03a2f652ce630b4bd,2,They were high school athletes that were in different high schools but became friends in college.
667889a03a2f652ce630b4bd,3,The main character was from a farm but the other three were from the city so they all used to go to the farm and hunt rabbits and squirrels.
667889a03a2f652ce630b4bd,4,The main character was not too fussed with hunting as he grew up on a farm.
667889a03a2f652ce630b4bd,5,They did this for several years.
667889a03a2f652ce630b4bd,6,The three friends talked about how they wanted to go bear hunting.
667889a03a2f652ce630b4bd,7,The main character was not keen but wanted to be a apart of the group so agreed.
667889a03a2f652ce630b4bd,8,They then flew from Fort Wayne to Canada and went to a big lake where they rented canoes.
667889a03a2f652ce630b4bd,9,"They then went to the North woods and in what seemed like 500 miles, got to an old cabin they rented."
667889a03a2f652ce630b4bd,10,For 3-4 days they did not want to go bear hunting as they found the woods spooky and did not go out at night.
667889a03a2f652ce630b4bd,11,One member of the group stated how they could not come back empty handed as they had told many people of their plans so they drew cards and agreed whoever got the high card would hunt the bear and the other three would skin it.
667889a03a2f652ce630b4bd,12,The main character drew the high card and went out to find a bear.
667889a03a2f652ce630b4bd,13,He saw an old giant bear and tried to shoot it but realised he did not load his gun.
667889a03a2f652ce630b4bd,14,He ran away but the bear was gaining on him.
667889a03a2f652ce630b4bd,15,He screamed to his friends to open the cabin door and the bear went into the cabin.
667889a03a2f652ce630b4bd,16,The main character told them that he fulfilled his promise and they have to skin him now.
667889a03a2f652ce630b4bd,17,They still talk about this 30 years later.
5e7c8696aaaa890009345427,1,This is a story about a man and his friends from college.
5e7c8696aaaa890009345427,2,They actually met before college playing on a sports team.
5e7c8696aaaa890009345427,3,They were all from the city but the man telling the story was from a farm.
5e7c8696aaaa890009345427,4,They used to meet at the farm all the time to hunt squirrels and rabbits.
5e7c8696aaaa890009345427,5,The man wasn't into hunting much but was part of the group.
5e7c8696aaaa890009345427,6,One day they decided to go to Canada on a bear hunting trip.
5e7c8696aaaa890009345427,7,They flew there and then got canoes across a lake.
5e7c8696aaaa890009345427,8,They then had 500 miles to hike to a cabin they had rented.
5e7c8696aaaa890009345427,9,The man didn't really have any interest in hunting but he went anyway.
5e7c8696aaaa890009345427,10,"Once they got to the cabin in the north woods they decided none of them really wanted to hunt, so they stayed in the cabin and played cards and things."
5e7c8696aaaa890009345427,11,"After 3 or 4 days they realised they needed to get a bear to take back home, as they'd told everyone they were going bear hunting."
5e7c8696aaaa890009345427,12,They cut the cards to decide who would go into the woods to hunt.
5e7c8696aaaa890009345427,13,The man had to do it.
5e7c8696aaaa890009345427,14,"He came across an old large bear, of the like he'd never seen before, even in a photograph."
5e7c8696aaaa890009345427,15,He tried to shoot him but realised he'd forgotten to load the old gun.
5e7c8696aaaa890009345427,16,"The bear ran at the man, so he turned and ran fast back to the cabin."
5e7c8696aaaa890009345427,17,As he approached he yelled 'open the door' and the bear went into the cabin.
5e7c8696aaaa890009345427,18,They never went hunting again.
63f85b1c3124fd03faff2126,1,He and three of his friends
63f85b1c3124fd03faff2126,2,"who he became friends with in college in 1947,"
63f85b1c3124fd03faff2126,3,they enjoyed hunting together
63f85b1c3124fd03faff2126,4,both rabbits and squirrels
63f85b1c3124fd03faff2126,5,so one day one of them suggested
63f85b1c3124fd03faff2126,6,they go to Canada for bear hunting.
63f85b1c3124fd03faff2126,7,"On getting there,"
63f85b1c3124fd03faff2126,8,the morale reduced
63f85b1c3124fd03faff2126,9,so they decided to use a card game
63f85b1c3124fd03faff2126,10,to decide who gets to hunt the bear.
63f85b1c3124fd03faff2126,11,"After choosing,"
63f85b1c3124fd03faff2126,12,the guy encountered a bear
63f85b1c3124fd03faff2126,13,but his gun wasn't loaded
63f85b1c3124fd03faff2126,14,then he ran to the cabin
63f85b1c3124fd03faff2126,15,and told his friends
63f85b1c3124fd03faff2126,16,"that he has gotten a bear,"
63f85b1c3124fd03faff2126,17,it's their turn to skin.
66132ecbe7340e834ca1b3a3,1,"In 1949, four college friends, including the narrator who grew up on a farm, bonded over shared athletic backgrounds and their common college experience."
66132ecbe7340e834ca1b3a3,2,"The city-dwelling friends loved visiting the farm for hunting,"
66132ecbe7340e834ca1b3a3,3,"while the narrator, though uninterested in hunting, participated to stay connected."
66132ecbe7340e834ca1b3a3,4,"Years later, they decided to go bear hunting in Canada."
66132ecbe7340e834ca1b3a3,5,"Despite his lack of enthusiasm, the narrator agreed to join."
66132ecbe7340e834ca1b3a3,6,"Once they reached a remote cabin after a grueling journey, the friends were too scared to hunt."
66132ecbe7340e834ca1b3a3,7,"They drew cards to decide who would hunt,"
66132ecbe7340e834ca1b3a3,8,and the narrator drew the short straw.
66132ecbe7340e834ca1b3a3,9,"While hunting, he encountered a massive bear,"
66132ecbe7340e834ca1b3a3,10,but forgot to load his gun.
66132ecbe7340e834ca1b3a3,11,"In a panic, he ran back to the cabin with the bear in pursuit,"
66132ecbe7340e834ca1b3a3,12,narrowly escaping by shutting the bear inside the cabin.
66132ecbe7340e834ca1b3a3,13,"Despite his bravery, his friends never invited him on another hunting trip."
5bc879d3836d560001fc421a,1,A boy met three other boys slightly before they all attended college together in 1949.
5bc879d3836d560001fc421a,2,The boy telling the story grew up on a farm.
5bc879d3836d560001fc421a,3,The other three grew up in the city.
5bc879d3836d560001fc421a,4,For this reason the city boys were quite keen on the idea of hunting.
5bc879d3836d560001fc421a,5,The farm boy was not so thrilled as this was quite normal to his general way of life.
5bc879d3836d560001fc421a,6,They would hunt together on his property.
5bc879d3836d560001fc421a,7,Even though the boy wasn't keen he did it to fit in with the group.
5bc879d3836d560001fc421a,8,One day they all decided to take a trip to northern Canada to try to hunt a bear.
5bc879d3836d560001fc421a,9,The boy was still not keen but was pressured to go with his group.
5bc879d3836d560001fc421a,10,They flew out of Fort Wayne and headed to northern Canada together.
5bc879d3836d560001fc421a,11,They went to some woods where they had rented a spooky looking cabin.
5bc879d3836d560001fc421a,12,For days the boys could not bring themselves to go and look for the bear as they were scared by their surrounding.
5bc879d3836d560001fc421a,13,So they played cards and drank and slept.
5bc879d3836d560001fc421a,14,Before they were due to come home they were worried that people would make fun of them if they came back and had not brought a bear.
5bc879d3836d560001fc421a,15,So they drew cards and the boy telling the story unfortunately drew the short straw (so to speak).
5bc879d3836d560001fc421a,16,He went out into the woods and found a bear.
5bc879d3836d560001fc421a,17,The bear chased him all the way back to the cabin.
5bc879d3836d560001fc421a,18,He let the bear into the cabin and said there you go boys there a bear to skin ill go and get another one.
5bc879d3836d560001fc421a,19,Surprisingly none of his friends ever invited him hunting again.
576020968ddaf40006ce9746,1,There were 4 friends that met at school.
576020968ddaf40006ce9746,2,The narrator was a farm boy and the other 3 from the city.
576020968ddaf40006ce9746,3,They admire the farm life especially hunting and used to hang out on the farm.
